ECG,EDA,EMG,TEMP
111604,2332,823,27.00
111605,2334,820,27.00
111591,2335,821,27.00
111645,2334,820,27.00
111818,2335,821,27.00
111991,2337,822,27.00
112174,2341,822,27.00
112410,2337,826,27.00
112699,2336,825,27.00
113005,2342,822,27.00
113344,2342,826,27.00
113707,2336,828,27.00
114043,2334,825,27.00
114325,2327,823,27.00
114561,2321,821,27.00
114645,2320,822,27.00
114790,2325,819,27.00
114932,2319,818,27.00
115045,2320,820,27.00
115138,2316,823,27.00
115202,2319,823,27.00
115240,2317,825,27.00
115382,2315,824,27.00
115625,2312,823,27.00
115775,2311,819,27.00
115783,2310,827,27.00
115583,2318,818,27.00
115365,2314,822,27.00
115274,2311,822,27.00
115197,2311,823,27.00
115156,2313,823,27.00
115137,2318,829,27.00
115107,2311,823,27.00
115033,2318,826,27.00
114934,2320,825,27.00
114828,2319,819,27.00
114777,2311,821,27.00
114872,2310,823,27.00
115358,2318,818,27.00
116090,2311,818,27.00
116918,2320,820,27.00
117560,2318,822,27.00
118167,2315,822,27.00
118916,2319,825,27.00
119583,2311,823,27.00
120074,2307,823,27.00
120501,2307,822,27.00
120803,2311,823,27.00
120972,2317,826,27.00
121029,2312,823,27.00
120966,2310,822,27.00
120843,2311,826,27.00
120631,2315,829,27.00
120401,2315,825,27.00
120141,2311,821,27.00
119864,2317,823,27.00
119665,2317,822,27.00
119558,2307,821,27.00
119532,2311,823,27.00
119533,2315,821,27.00
119554,2309,818,27.00
119610,2317,819,27.00
119695,2316,823,27.00
119776,2314,823,27.00
119840,2313,820,27.00
119888,2316,825,27.00
119946,2310,823,27.00
120014,2313,823,27.00
120057,2314,823,27.00
120129,2316,825,27.00
120159,2317,826,27.00
120172,2309,822,27.00
120114,2309,823,27.00
120085,2315,821,27.00
120050,2312,818,27.00
120069,2311,821,27.00
120068,2315,825,27.00
120043,2315,822,27.00
119972,2311,822,27.00
119795,2309,821,27.00
119523,2310,819,27.00
119215,2311,818,27.00
118773,2318,822,27.00
118208,2318,818,27.00
117692,2318,821,27.00
117306,2315,823,27.00
116933,2319,822,27.00
116693,2320,823,27.00
116528,2319,825,27.00
116376,2318,825,27.00
116183,2318,825,27.00
115926,2317,823,27.00
115673,2313,825,27.00
115451,2312,821,27.00
115263,2323,826,27.00
115061,2310,823,27.00
114934,2311,817,27.00
114818,2311,832,27.00
114683,2311,822,27.00
114523,2311,822,27.00
114485,2308,821,27.00
114572,2307,823,27.00
114607,2314,822,27.00
114556,2316,818,27.00
114403,2320,819,27.00
114263,2318,822,27.00
114112,2317,823,27.00
113949,2316,821,27.00
113702,2320,823,27.00
113421,2320,823,27.00
113035,2320,823,27.00
112727,2320,822,27.00
112441,2324,823,27.00
112075,2324,825,27.00
111705,2325,825,27.00
111473,2320,821,27.00
111346,2324,825,27.00
111235,2330,820,27.00
111191,2332,822,27.00
111172,2331,823,27.00
111184,2325,825,27.00
111150,2334,823,27.00
111054,2328,826,27.00
111024,2331,825,27.00
111018,2333,822,27.00
110884,2327,824,27.00
110790,2327,821,27.00
110742,2336,827,27.00
110712,2341,825,27.00
110746,2333,822,27.00
110725,2336,825,27.00
110648,2343,821,27.00
110502,2342,823,27.00
110282,2335,827,27.00
109961,2337,822,27.00
109605,2337,822,27.00
109335,2338,817,27.00
109173,2342,819,27.00
109151,2346,822,27.00
109277,2344,821,27.00
109375,2342,822,27.00
109414,2343,824,27.00
109445,2342,824,27.00
109517,2343,824,27.00
109605,2342,823,27.00
109718,2340,823,27.00
109810,2337,823,27.00
109854,2341,825,27.00
109944,2338,822,27.00
110079,2336,822,27.00
110236,2337,820,27.00
110267,2342,819,27.00
110256,2341,822,27.00
110247,2339,822,27.00
110166,2338,823,27.00
110008,2337,826,27.00
109952,2336,817,27.00
109969,2336,817,27.00
110005,2339,819,27.00
109967,2342,822,27.00
109811,2339,822,27.00
109610,2347,823,27.00
109411,2345,822,27.00
109221,2345,823,27.00
109026,2336,823,27.00
108949,2342,822,27.00
108911,2346,823,27.00
108907,2343,823,27.00
108899,2339,821,27.00
108840,2335,823,27.00
108700,2341,823,27.00
108661,2340,820,27.00
108563,2341,819,27.00
108391,2345,821,27.00
108300,2346,823,27.00
108302,2345,821,27.00
108304,2343,825,27.00
108285,2341,823,27.00
108237,2339,817,27.00
108197,2341,822,27.00
108158,2339,822,27.00
108198,2339,825,27.00
108278,2346,823,27.00
108090,2339,825,27.00
107809,2342,822,27.00
107589,2341,825,27.00
107548,2344,826,27.00
107619,2345,823,27.00
107772,2347,825,27.00
107902,2343,825,27.00
107947,2346,822,27.00
107935,2352,826,27.00
107855,2343,820,27.00
107717,2345,817,27.00
107472,2341,820,27.00
107345,2347,820,27.00
107345,2343,823,27.00
107455,2346,823,27.00
107557,2350,824,27.00
107669,2342,827,27.00
107752,2347,825,27.00
107785,2347,821,27.00
107823,2347,825,27.00
107831,2347,822,27.00
107859,2347,825,27.00
107869,2343,823,27.00
107888,2347,823,27.00
107888,2343,823,27.00
107836,2342,823,27.00
107632,2345,823,27.00
107463,2346,823,27.00
107428,2345,823,27.00
107434,2342,825,27.00
107351,2365,823,27.00
107262,2342,823,27.00
107336,2342,819,27.00
107452,2347,822,27.00
107518,2345,821,27.00
107481,2347,825,27.00
107320,2345,826,27.00
107123,2346,823,27.00
107054,2346,823,27.00
107058,2348,823,27.00
107152,2352,827,27.00
107217,2343,823,27.00
107257,2343,823,27.00
107263,2341,822,27.00
107249,2342,819,27.00
107185,2347,828,27.00
107112,2347,825,27.00
107080,2345,823,27.00
107042,2339,825,27.00
107015,2368,825,27.00
106941,2346,819,27.00
106798,2342,819,27.00
106628,2343,818,27.00
106452,2346,823,27.00
106370,2339,823,27.00
106424,2346,822,27.00
106478,2346,827,27.00
106401,2349,823,27.00
106238,2350,825,27.00
106060,2347,825,27.00
105896,2345,824,27.00
105769,2347,823,27.00
105651,2339,826,27.00
105594,2341,819,27.00
105608,2339,821,27.00
105593,2342,821,27.00
105561,2342,820,27.00
105461,2348,820,27.00
105376,2349,821,27.00
105354,2346,825,27.00
105358,2346,826,27.00
105363,2343,825,27.00
105298,2338,819,27.00
105257,2347,819,27.00
105178,2348,823,27.00
105174,2345,823,27.00
105194,2351,823,27.00
105199,2343,822,27.00
105224,2343,826,27.00
105298,2348,826,27.00
105352,2347,825,27.00
105307,2349,823,27.00
105280,2346,825,27.00
105294,2341,825,27.00
105390,2345,825,27.00
105520,2347,822,27.00
105617,2341,820,27.00
105590,2346,829,27.00
105531,2346,822,27.00
105587,2347,819,27.00
105727,2347,821,27.00
105713,2346,826,27.00
105695,2345,826,27.00
105705,2348,825,27.00
105744,2342,825,27.00
105747,2347,823,27.00
105748,2343,826,27.00
105752,2343,822,27.00
105717,2352,824,27.00
105763,2345,821,27.00
105826,2346,821,27.00
105840,2346,827,27.00
105805,2343,822,27.00
105807,2342,824,27.00
105816,2343,828,27.00
104247,2349,825,27.00
104237,2350,827,27.00
104353,2349,823,27.00
104465,2350,826,27.00
104509,2341,823,27.00
104440,2347,824,27.00
104384,2349,822,27.00
104404,2351,823,27.00
104476,2354,823,27.00
104598,2349,823,27.00
104604,2347,823,27.00
104549,2344,823,27.00
104517,2332,820,27.00
104544,2343,821,27.00
104470,2347,818,27.00
104390,2346,821,27.00
104351,2349,822,27.00
104453,2352,823,27.00
104565,2349,822,27.00
104660,2345,826,27.00
104749,2350,826,27.00
104791,2352,829,27.00
104934,2347,819,27.00
105016,2346,822,27.00
105138,2343,825,27.00
105341,2350,826,27.00
105660,2345,823,27.00
106026,2346,826,27.00
106419,2343,823,27.00
106802,2346,825,27.00
107138,2348,823,27.00
107433,2341,823,27.00
107706,2343,825,27.00
107957,2343,823,27.00
108248,2347,819,27.00
108491,2338,819,27.00
108646,2350,821,27.00
108715,2347,821,27.00
108719,2345,828,27.00
108671,2346,824,27.00
108527,2347,823,27.00
108505,2347,823,27.00
108533,2342,826,27.00
108486,2352,823,27.00
108345,2336,822,27.00
108267,2337,822,27.00
108195,2343,823,27.00
108078,2346,822,27.00
107994,2346,827,27.00
107907,2345,823,27.00
107752,2343,823,27.00
107601,2344,827,27.00
107446,2341,825,27.00
107237,2338,823,27.00
107138,2338,821,27.00
107160,2338,820,27.00
107222,2345,818,27.00
107298,2341,822,27.00
107350,2345,826,27.00
107324,2343,826,27.00
107355,2346,830,27.00
107503,2343,822,27.00
107581,2343,821,27.00
107580,2345,825,27.00
107494,2346,825,27.00
107373,2341,822,27.00
107174,2341,823,27.00
107022,2339,819,27.00
106876,2337,819,27.00
106749,2341,819,27.00
106620,2347,822,27.00
106479,2341,821,27.00
106368,2345,821,27.00
106186,2345,824,27.00
106037,2337,819,27.00
105928,2339,831,27.00
105890,2342,819,27.00
105837,2337,823,27.00
105742,2343,823,27.00
105654,2342,823,27.00
105646,2342,825,27.00
105699,2345,823,27.00
105819,2347,823,27.00
105974,2349,827,27.00
106116,2336,825,27.00
106311,2337,823,27.00
106480,2342,822,27.00
106614,2337,819,27.00
106704,2346,822,27.00
106741,2338,823,27.00
106738,2339,822,27.00
106773,2345,823,27.00
106901,2337,823,27.00
106990,2340,823,27.00
106951,2340,823,27.00
106918,2336,823,27.00
106853,2337,823,27.00
106755,2338,823,27.00
106696,2338,822,27.00
106702,2337,823,27.00
106715,2338,822,27.00
106673,2340,819,27.00
106576,2339,823,27.00
106471,2341,826,27.00
106427,2337,822,27.00
106403,2335,823,27.00
106408,2337,821,27.00
106387,2334,819,27.00
106342,2334,819,27.00
106289,2341,821,27.00
106233,2337,824,27.00
106167,2338,826,27.00
106094,2341,823,27.00
106070,2340,823,27.00
106056,2343,826,27.00
106034,2339,823,27.00
105995,2339,823,27.00
105968,2343,822,27.00
105893,2336,823,27.00
105826,2331,823,27.00
105751,2341,823,27.00
105658,2337,817,27.00
105598,2341,819,27.00
105598,2346,823,27.00
105671,2341,822,27.00
105790,2341,821,27.00
106013,2342,822,27.00
106216,2343,817,27.00
106306,2334,827,27.00
106481,2338,821,27.00
106619,2336,818,27.00
106858,2338,825,27.00
107293,2337,826,27.00
107801,2331,826,27.00
108483,2336,826,27.00
109092,2336,823,27.00
109136,2335,821,27.00
109139,2327,822,27.00
109128,2327,819,27.00
108840,2327,818,27.00
108394,2331,821,27.00
108157,2327,819,27.00
108117,2330,826,27.00
108219,2327,823,27.00
108351,2328,825,27.00
108453,2328,823,27.00
108526,2330,821,27.00
108533,2330,825,27.00
108438,2323,825,27.00
108167,2325,819,27.00
107740,2326,821,27.00
107267,2327,819,27.00
106924,2337,821,27.00
106833,2325,829,27.00
106879,2326,821,27.00
106809,2329,818,27.00
106712,2331,821,27.00
106548,2333,822,27.00
106245,2331,827,27.00
105798,2334,825,27.00
105279,2337,826,27.00
104753,2334,823,27.00
104345,2336,823,27.00
104086,2341,823,27.00
103965,2340,823,27.00
104099,2337,825,27.00
104276,2337,821,27.00
104480,2337,819,27.00
104750,2340,821,27.00
105090,2342,821,27.00
105545,2339,825,27.00
106074,2341,819,27.00
106547,2342,826,27.00
106843,2339,822,27.00
107008,2341,823,27.00
107130,2342,826,27.00
107284,2330,823,27.00
107454,2329,820,27.00
107653,2333,823,27.00
107859,2339,823,27.00
107869,2332,823,27.00
107806,2334,823,27.00
107750,2324,820,27.00
107787,2333,817,27.00
107820,2337,823,27.00
107661,2333,823,27.00
107508,2335,825,27.00
107506,2336,826,27.00
107587,2333,823,27.00
107718,2333,823,27.00
107761,2339,825,27.00
107730,2333,823,27.00
107584,2329,823,27.00
107342,2331,819,27.00
106963,2331,827,27.00
106424,2335,823,27.00
105588,2333,823,27.00
104449,2342,826,27.00
103433,2341,829,27.00
102646,2336,825,27.00
101930,2339,823,27.00
101285,2347,826,27.00
100982,2336,821,27.00
101271,2343,823,27.00
101902,2339,823,27.00
102404,2347,823,27.00
102704,2341,822,27.00
102968,2338,822,27.00
103617,2339,822,27.00
104407,2343,818,27.00
105120,2341,819,27.00
105691,2348,823,27.00
106116,2336,824,27.00
106344,2335,823,27.00
106308,2336,827,27.00
106172,2337,824,27.00
106006,2327,822,27.00
105702,2331,823,27.00
105315,2331,820,27.00
104928,2330,819,27.00
104441,2335,821,27.00
103895,2335,825,27.00
103506,2337,828,27.00
103151,2336,825,27.00
102561,2342,823,27.00
101922,2339,818,27.00
101307,2333,821,27.00
100756,2337,822,27.00
100129,2336,822,27.00
99653,2343,821,27.00
99414,2347,823,27.00
99201,2339,819,27.00
99037,2337,825,27.00
99278,2342,818,27.00
99662,2340,819,27.00
100199,2343,819,27.00
100603,2341,823,27.00
101063,2347,828,27.00
101554,2342,827,27.00
101955,2337,825,27.00
102138,2342,823,27.00
102352,2343,826,27.00
102665,2334,822,27.00
103103,2336,822,27.00
103502,2338,820,27.00
103692,2333,822,27.00
104013,2336,822,27.00
104514,2335,823,27.00
104903,2327,821,27.00
105016,2335,824,27.00
105236,2336,823,27.00
105383,2325,826,27.00
105356,2332,821,27.00
105336,2325,816,27.00
105384,2336,819,27.00
105430,2329,819,27.00
105439,2327,825,27.00
105445,2330,822,27.00
105380,2327,817,27.00
105395,2331,821,27.00
105458,2334,823,27.00
105572,2330,825,27.00
105719,2333,826,27.00
105939,2333,823,27.00
106126,2334,823,27.00
106264,2331,823,27.00
106270,2323,825,27.00
106325,2327,823,27.00
106359,2329,821,27.00
106336,2332,821,27.00
106319,2334,822,27.00
106275,2335,823,27.00
106221,2331,831,27.00
106135,2333,825,27.00
106025,2335,825,27.00
105947,2334,824,27.00
105830,2333,827,27.00
105693,2327,820,27.00
105581,2334,820,27.00
105602,2338,821,27.00
105643,2337,828,27.00
105673,2331,823,27.00
105791,2333,817,27.00
106037,2336,823,27.00
106318,2335,821,27.00
106512,2331,823,27.00
106605,2336,826,27.00
106586,2334,825,27.00
106570,2331,822,27.00
106554,2331,823,27.00
106540,2329,823,27.00
106454,2333,818,27.00
106343,2333,826,27.00
106245,2337,826,27.00
106096,2337,831,27.00
106019,2336,826,27.00
105996,2342,827,27.00
105993,2335,822,27.00
106068,2335,822,27.00
106308,2334,823,27.00
106592,2335,819,27.00
106858,2333,819,27.00
107144,2334,821,27.00
107447,2335,822,27.00
107691,2335,824,27.00
107865,2333,823,27.00
107976,2335,825,27.00
108061,2333,825,27.00
108118,2331,823,27.00
108067,2332,822,27.00
107754,2335,825,27.00
107258,2334,823,27.00
106861,2337,820,27.00
106592,2322,821,27.00
106465,2348,823,27.00
106345,2334,820,27.00
106455,2339,827,27.00
106864,2329,821,27.00
107308,2338,821,27.00
107684,2339,822,27.00
108039,2336,827,27.00
108350,2334,826,27.00
108586,2333,827,27.00
108768,2332,822,27.00
108876,2327,823,27.00
108897,2331,818,27.00
108836,2323,821,27.00
108730,2331,822,27.00
108575,2327,824,27.00
108399,2329,823,27.00
108189,2331,823,27.00
107903,2331,822,27.00
107607,2331,823,27.00
107287,2325,821,27.00
106950,2329,823,27.00
106513,2329,826,27.00
105981,2331,823,27.00
105392,2333,823,27.00
104932,2331,825,27.00
104795,2334,823,27.00
104829,2333,817,27.00
105185,2337,819,27.00
106150,2338,822,27.00
107135,2335,823,27.00
107961,2337,826,27.00
108515,2344,825,27.00
108844,2324,823,27.00
109075,2331,819,27.00
109247,2327,823,27.00
109405,2339,823,27.00
109506,2329,823,27.00
109546,2331,819,27.00
109510,2327,822,27.00
109440,2327,823,27.00
109335,2333,828,27.00
109267,2330,826,27.00
109213,2325,825,27.00
109165,2326,826,27.00
109178,2320,822,27.00
109160,2320,821,27.00
109210,2324,823,27.00
109370,2331,827,27.00
109576,2320,825,27.00
109737,2321,825,27.00
109866,2320,826,27.00
109900,2320,818,27.00
109892,2323,822,27.00
109873,2323,826,27.00
109865,2322,827,27.00
109890,2321,826,27.00
109949,2329,821,27.00
109971,2326,826,27.00
109948,2328,823,27.00
109919,2321,822,27.00
109867,2320,823,27.00
109853,2320,821,27.00
109877,2322,819,27.00
109840,2322,823,27.00
109784,2323,826,27.00
109816,2326,825,27.00
109805,2324,827,27.00
109694,2325,826,27.00
109565,2327,824,27.00
109434,2325,825,27.00
109313,2350,823,27.00
109214,2321,821,27.00
109126,2324,823,27.00
109017,2326,825,27.00
108903,2323,826,27.00
108813,2320,822,27.00
108730,2320,822,27.00
108675,2320,819,27.00
108697,2325,819,27.00
108766,2327,822,27.00
108870,2326,829,27.00
108926,2327,825,27.00
108938,2323,819,27.00
108904,2329,826,27.00
108802,2327,821,27.00
108700,2320,823,27.00
108595,2326,823,27.00
108534,2327,818,27.00
108510,2325,823,27.00
108486,2330,821,27.00
108465,2327,823,27.00
108470,2328,821,27.00
108523,2325,823,27.00
108578,2322,822,27.00
108643,2327,821,27.00
108712,2324,826,27.00
108784,2325,819,27.00
108875,2326,822,27.00
108977,2327,823,27.00
109092,2322,821,27.00
109082,2324,822,27.00
109036,2320,816,27.00
108999,2325,823,27.00
108950,2326,822,27.00
108787,2326,822,27.00
108476,2330,827,27.00
108055,2331,825,27.00
107622,2335,823,27.00
107174,2327,826,27.00
106735,2330,823,27.00
106407,2327,819,27.00
106268,2331,821,27.00
106150,2329,821,27.00
106061,2333,826,27.00
105968,2333,826,27.00
105980,2330,824,27.00
106043,2333,825,27.00
106044,2329,822,27.00
106004,2327,823,27.00
105875,2323,818,27.00
105887,2325,821,27.00
105996,2327,821,27.00
106125,2327,826,27.00
106229,2327,823,27.00
106307,2325,825,27.00
106433,2327,821,27.00
106497,2324,827,27.00
106565,2330,825,27.00
106658,2327,825,27.00
106742,2338,832,27.00
106885,2331,826,27.00
107027,2356,826,27.00
107182,2331,820,27.00
107359,2331,821,27.00
107521,2334,823,27.00
107696,2327,825,27.00
107915,2331,826,27.00
108142,2329,823,27.00
108294,2332,823,27.00
108457,2326,822,27.00
108570,2352,823,27.00
108607,2320,820,27.00
108627,2334,820,27.00
108595,2332,823,27.00
108612,2329,828,27.00
108624,2327,825,27.00
108613,2327,826,27.00
108577,2325,826,27.00
108535,2326,826,27.00
108482,2320,830,27.00
108386,2326,827,27.00
108312,2323,825,27.00
108156,2326,823,27.00
107961,2327,826,27.00
107783,2334,826,27.00
107645,2324,822,27.00
107551,2326,819,27.00
107505,2329,822,27.00
107487,2331,823,27.00
107483,2329,825,27.00
107509,2325,822,27.00
107506,2327,825,27.00
107399,2330,823,27.00
107272,2325,822,27.00
107121,2327,822,27.00
106928,2325,819,27.00
106670,2333,822,27.00
106345,2330,822,27.00
106031,2332,822,27.00
105707,2333,823,27.00
105464,2334,825,27.00
105271,2335,824,27.00
105094,2333,823,27.00
105055,2337,823,27.00
105034,2333,819,27.00
105012,2331,831,27.00
104946,2333,823,27.00
104923,2333,822,27.00
104950,2335,823,27.00
104986,2332,821,27.00
105026,2335,822,27.00
105104,2337,823,27.00
105212,2336,825,27.00
105330,2337,823,27.00
105347,2336,823,27.00
105399,2336,825,27.00
105424,2346,825,27.00
105412,2330,825,27.00
105338,2334,819,27.00
105225,2331,819,27.00
105047,2335,821,27.00
104914,2337,826,27.00
104818,2331,823,27.00
104713,2336,825,27.00
104637,2337,823,27.00
104642,2337,826,27.00
104750,2336,822,27.00
104884,2335,817,27.00
104949,2336,820,27.00
105015,2331,817,27.00
105183,2335,817,27.00
105392,2337,822,27.00
105661,2336,826,27.00
106066,2331,823,27.00
106482,2330,820,27.00
106857,2327,823,27.00
107167,2333,823,27.00
107460,2327,826,27.00
107651,2331,823,27.00
107612,2333,826,27.00
107457,2329,823,27.00
107412,2333,823,27.00
107292,2330,821,27.00
106950,2320,827,27.00
106661,2323,823,27.00
106429,2326,823,27.00
106259,2326,827,27.00
106157,2330,822,27.00
106216,2327,825,27.00
106310,2327,826,27.00
106362,2321,823,27.00
106473,2325,823,27.00
106699,2323,819,27.00
106896,2331,821,27.00
106673,2329,822,27.00
106479,2327,823,27.00
106568,2330,825,27.00
106899,2327,825,27.00
107384,2325,823,27.00
107583,2326,819,27.00
107842,2322,826,27.00
108220,2330,825,27.00
108546,2330,825,27.00
108819,2327,826,27.00
108937,2327,826,27.00
109033,2322,825,27.00
108875,2331,822,27.00
108784,2325,821,27.00
108621,2329,820,27.00
108178,2327,823,27.00
107836,2334,827,27.00
107406,2330,828,27.00
106927,2332,822,27.00
106620,2329,826,27.00
106211,2333,825,27.00
105877,2323,825,27.00
105919,2330,827,27.00
106248,2329,818,27.00
106664,2326,819,27.00
107060,2328,826,27.00
107476,2331,825,27.00
107901,2331,817,27.00
108227,2331,822,27.00
108486,2333,823,27.00
108653,2329,828,27.00
108731,2333,823,27.00
108747,2326,826,27.00
108739,2329,826,27.00
108756,2330,826,27.00
108683,2330,824,27.00
109856,2333,822,27.00
109925,2339,821,27.00
109955,2335,823,27.00
109912,2335,819,27.00
109941,2338,820,27.00
109994,2338,822,27.00
109914,2339,826,27.00
109731,2333,823,27.00
109577,2341,822,27.00
109407,2336,823,27.00
109297,2341,823,27.00
109317,2334,825,27.00
109248,2333,827,27.00
109081,2336,822,27.00
108901,2331,820,27.00
108713,2341,819,27.00
108470,2334,825,27.00
108070,2337,823,27.00
107739,2334,825,27.00
107678,2339,826,27.00
107871,2333,826,27.00
108145,2341,828,27.00
108509,2336,823,27.00
108938,2341,826,27.00
109338,2336,827,27.00
109571,2335,825,27.00
109793,2340,823,27.00
109953,2333,827,27.00
110023,2333,819,27.00
109978,2337,818,27.00
109831,2339,819,27.00
109646,2337,823,27.00
109383,2340,828,27.00
109076,2343,826,27.00
108828,2342,831,27.00
108620,2341,827,27.00
108347,2338,822,27.00
108065,2339,825,27.00
107880,2339,819,27.00
107793,2343,819,27.00
107748,2342,822,27.00
107533,2341,821,27.00
107382,2341,824,27.00
107323,2341,821,27.00
107370,2341,823,27.00
107509,2342,823,27.00
107741,2338,816,27.00
107941,2336,821,27.00
108039,2334,821,27.00
108109,2343,819,27.00
108291,2347,827,27.00
108436,2337,826,27.00
108536,2335,821,27.00
108474,2337,821,27.00
108447,2336,819,27.00
108495,2337,820,27.00
108525,2337,821,27.00
108499,2338,825,27.00
108525,2343,825,27.00
108553,2339,825,27.00
108540,2336,827,27.00
108496,2336,825,27.00
108497,2338,822,27.00
108511,2335,821,27.00
108499,2334,820,27.00
108428,2336,822,27.00
108343,2341,826,27.00
108251,2337,821,27.00
107829,2337,822,27.00
107215,2350,823,27.00
106910,2336,823,27.00
106799,2343,826,27.00
106769,2329,823,27.00
106698,2330,822,27.00
106625,2336,819,27.00
106584,2335,825,27.00
106349,2339,824,27.00
105962,2337,823,27.00
105620,2361,826,27.00
105045,2334,820,27.00
104492,2342,818,27.00
104480,2343,825,27.00
104973,2340,822,27.00
105329,2338,823,27.00
105356,2339,825,27.00
105166,2341,823,27.00
105169,2337,822,27.00
105140,2349,826,27.00
105258,2335,821,27.00
105533,2337,826,27.00
105782,2335,821,27.00
105854,2331,830,27.00
105969,2334,823,27.00
106079,2337,821,27.00
106126,2337,823,27.00
106195,2336,823,27.00
106290,2338,826,27.00
106388,2335,825,27.00
106522,2333,823,27.00
106720,2330,819,27.00
106954,2333,825,27.00
107177,2332,821,27.00
107426,2330,823,27.00
107627,2334,825,27.00
107807,2329,825,27.00
107955,2355,821,27.00
108071,2325,820,27.00
107947,2331,821,27.00
107903,2333,825,27.00
107864,2334,816,27.00
107789,2333,825,27.00
107689,2331,827,27.00
107594,2336,825,27.00
107603,2336,825,27.00
107724,2333,821,27.00
107803,2332,821,27.00
107855,2330,825,27.00
107824,2336,819,27.00
107800,2338,822,27.00
107815,2337,823,27.00
107869,2337,827,27.00
107608,2338,823,27.00
107306,2331,827,27.00
107183,2338,825,27.00
107121,2336,828,27.00
107025,2333,823,27.00
106767,2341,822,27.00
106848,2338,822,27.00
106979,2343,823,27.00
107072,2345,826,27.00
107162,2346,826,27.00
107250,2343,816,27.00
107369,2340,820,27.00
107437,2339,818,27.00
107402,2342,821,27.00
107453,2347,821,27.00
107434,2349,823,27.00
107554,2351,825,27.00
107845,2341,823,27.00
108093,2344,826,27.00
108227,2342,826,27.00
108109,2337,823,27.00
108300,2333,823,27.00
108997,2330,818,27.00
109753,2326,821,27.00
110205,2329,822,27.00
110639,2330,823,27.00
110925,2329,823,27.00
110887,2327,825,27.00
110835,2327,826,27.00
110916,2322,823,27.00
111313,2334,823,27.00
111776,2320,822,27.00
112523,2314,823,27.00
113409,2320,821,27.00
113998,2317,823,27.00
114340,2319,822,27.00
114237,2315,822,27.00
113231,2311,826,27.00
111673,2311,823,27.00
110898,2310,819,27.00
111392,2315,830,27.00
111701,2313,822,27.00
111406,2316,823,27.00
111045,2317,823,27.00
110662,2318,821,27.00
110147,2323,823,27.00
109430,2321,823,27.00
109115,2320,823,27.00
109023,2320,823,27.00
108855,2316,823,27.00
108527,2320,821,27.00
108181,2320,817,27.00
107910,2323,821,27.00
107594,2323,823,27.00
107221,2327,821,27.00
106837,2322,822,27.00
106479,2329,823,27.00
106157,2332,823,27.00
105797,2336,825,27.00
105467,2338,823,27.00
105374,2339,823,27.00
105491,2334,826,27.00
105607,2339,826,27.00
105733,2338,826,27.00
105829,2337,825,27.00
105799,2339,825,27.00
105774,2341,823,27.00
105735,2334,822,27.00
105752,2337,823,27.00
105832,2341,822,27.00
105946,2343,818,27.00
106109,2341,823,27.00
106254,2343,822,27.00
106273,2340,823,27.00
106177,2347,822,27.00
106125,2341,823,27.00
106105,2343,823,27.00
106066,2345,827,27.00
105972,2341,823,27.00
105774,2340,821,27.00
105519,2339,823,27.00
105368,2338,818,27.00
105330,2341,822,27.00
105354,2346,821,27.00
105433,2346,823,27.00
105576,2370,822,27.00
105741,2338,820,27.00
105816,2339,819,27.00
105839,2341,819,27.00
105859,2341,822,27.00
105843,2339,821,27.00
105787,2342,823,27.00
105657,2341,823,27.00
105522,2335,822,27.00
105399,2340,825,27.00
105298,2341,823,27.00
105177,2330,823,27.00
105083,2336,827,27.00
104956,2340,819,27.00
104785,2335,821,27.00
104561,2332,822,27.00
104338,2339,820,27.00
104241,2337,823,27.00
104280,2343,825,27.00
104437,2339,826,27.00
104468,2337,828,27.00
104451,2335,827,27.00
104434,2346,827,27.00
104418,2339,822,27.00
104386,2333,823,27.00
104388,2342,823,27.00
104429,2343,826,27.00
104410,2339,826,27.00
104370,2339,822,27.00
104372,2333,823,27.00
104415,2339,824,27.00
104443,2343,821,27.00
104477,2341,821,27.00
104553,2340,821,27.00
104634,2341,823,27.00
104680,2342,825,27.00
104668,2338,826,27.00
104635,2342,823,27.00
104618,2349,828,27.00
104626,2342,822,27.00
104644,2338,825,27.00
104679,2336,822,27.00
104714,2341,822,27.00
104726,2342,818,27.00
104698,2340,823,27.00
104705,2339,819,27.00
104756,2341,823,27.00
104791,2341,827,27.00
104731,2338,822,27.00
104657,2338,822,27.00
104594,2338,825,27.00
104551,2342,825,27.00
104535,2339,825,27.00
104522,2340,823,27.00
104464,2339,823,27.00
104427,2336,823,27.00
104414,2338,826,27.00
104400,2335,822,27.00
104379,2335,823,27.00
104322,2333,821,27.00
104248,2338,820,27.00
104098,2339,823,27.00
103892,2336,822,27.00
103648,2343,823,27.00
103275,2342,822,27.00
102879,2346,825,27.00
102471,2341,825,27.00
102065,2343,825,27.00
101648,2344,823,27.00
101276,2338,826,27.00
100865,2339,823,27.00
100456,2337,819,27.00
100131,2337,818,27.00
99923,2341,817,27.00
99778,2338,822,27.00
99464,2352,825,27.00
99152,2337,825,27.00
99098,2339,827,27.00
99139,2336,818,27.00
99209,2341,818,27.00
99210,2336,824,27.00
99174,2343,831,27.00
98883,2342,823,27.00
98277,2339,822,27.00
97784,2339,822,27.00
97447,2335,826,27.00
97213,2340,826,27.00
97043,2337,821,27.00
96919,2344,822,27.00
96784,2336,821,27.00
96660,2337,820,27.00
96555,2342,823,27.00
96422,2343,822,27.00
96305,2341,826,27.00
96213,2340,825,27.00
96205,2338,822,27.00
96184,2339,826,27.00
